return_id,order_id,return_date,reason,refund_amount
9804,104573,2023-12-05,Late Delivery,27.86
9805,252132,2024-10-01,Size Issue,36.89
9806,29449,2024-07-31,Late Delivery,6.64
9807,260675,2023-01-24,Size Issue,67.76
9808,70928,2024-01-20,Defective,23.78
9809,237137,2023-08-18,Defective,46.02
9810,55398,2024-11-10,Defective,26.38
9811,206764,2024-03-07,Late Delivery,80.43
9812,223683,2023-09-27,Changed Mind,270.94
9813,265352,2025-07-10,Changed Mind,147.61
9814,98878,2025-03-16,Late Delivery,87.87
9815,253850,2023-09-06,Defective,65.92
9816,21915,2023-09-13,Late Delivery,50.49
9817,219256,2023-12-31,Size Issue,108.61
9818,170281,2024-09-17,Size Issue,18.91
9819,136352,2023-02-09,Size Issue,418.81
9820,49290,2023-09-27,Defective,111.11
9821,243649,2024-09-14,Other,85.91
9822,98452,2024-01-17,Late Delivery,23.4
9823,165771,2024-05-09,Late Delivery,65.67
9824,108482,2025-06-21,Defective,6.59
9825,78159,2023-04-28,Late Delivery,52.51
9826,142119,2023-10-28,Size Issue,97.32
9827,2239,2025-04-04,Wrong Item,51.54
9828,269531,2024-03-18,Late Delivery,33.26
9829,154678,2024-05-29,Changed Mind,209.24
9830,26008,2023-05-25,Size Issue,4.61
9831,107095,2025-02-20,Defective,17.12
9832,81680,2025-01-13,Wrong Item,21.36
9833,272027,2025-01-29,Size Issue,275.97
9834,75522,2025-08-13,Late Delivery,105.77
9835,34857,2025-07-20,Defective,262.42
9836,21635,2023-09-13,Changed Mind,206.29
9837,200685,2024-03-12,Changed Mind,34.17
9838,44303,2024-12-16,Late Delivery,137.29
9839,108133,2024-11-30,Wrong Item,22.53
9840,83152,2024-08-23,Defective,10.57
9841,216704,2025-05-07,Defective,169.58
9842,77976,2024-06-30,Changed Mind,60.68
9843,122708,2024-03-28,Size Issue,46.03
9844,126398,2024-12-05,Other,206.91
9845,203891,2024-05-07,Size Issue,41.7
9846,290938,2024-05-20,Size Issue,15.82
9847,155405,2025-01-09,Changed Mind,5.31
9848,243631,2023-12-22,Changed Mind,27.51
9849,278898,2023-05-11,Defective,90.7
9850,239523,2025-01-24,Changed Mind,66.73
9851,162604,2024-04-25,Late Delivery,5.75
9852,125416,2023-08-16,Size Issue,107.91
9853,137413,2024-05-23,Changed Mind,16.2
9854,223272,2025-03-02,Defective,17.16
9855,248495,2024-09-20,Size Issue,103.24
9856,171137,2024-05-29,Size Issue,156.13
9857,3887,2025-02-18,Size Issue,21.56
9858,255327,2024-11-19,Late Delivery,71.05
9859,290053,2024-02-09,Wrong Item,103.18
9860,18631,2025-08-24,Size Issue,39.77
9861,178910,2023-07-03,Wrong Item,7.52
9862,174212,2023-06-09,Late Delivery,49.88
9863,53511,2024-10-14,Size Issue,19.63
9864,34059,2023-05-11,Changed Mind,20.65
9865,178240,2024-12-30,Changed Mind,31.57
9866,179751,2024-02-17,Size Issue,44.37
9867,35450,2024-05-12,Size Issue,100.79
9868,124206,2025-01-11,Wrong Item,152.58
9869,42840,2024-03-23,Late Delivery,109.97
9870,55045,2024-10-28,Size Issue,177.07
9871,85447,2024-08-02,Size Issue,68.22
9872,88229,2024-05-09,Defective,163.26
9873,155140,2025-07-02,Wrong Item,55.55
9874,136229,2023-08-10,Late Delivery,58.27
9875,275018,2023-12-26,Size Issue,55.0
9876,143657,2023-05-04,Defective,86.48
9877,144029,2024-11-12,Other,92.5
9878,55375,2023-03-26,Wrong Item,13.09
9879,191194,2024-11-17,Wrong Item,17.92
9880,142230,2025-03-01,Changed Mind,14.06
9881,284205,2024-10-22,Late Delivery,26.43
9882,89124,2024-03-05,Defective,340.14
9883,151251,2024-12-31,Defective,23.63
9884,90805,2023-10-29,Late Delivery,28.64
9885,258502,2025-04-07,Size Issue,40.53
9886,1729,2024-09-15,Defective,28.49
9887,270702,2024-03-03,Size Issue,45.13
9888,199568,2023-07-01,Changed Mind,28.85
9889,237359,2025-01-19,Changed Mind,30.57
9890,161694,2025-06-18,Late Delivery,18.64
9891,244726,2023-04-03,Changed Mind,14.14
9892,277500,2023-09-21,Size Issue,16.24
9893,242818,2024-12-18,Defective,32.84
9894,295015,2025-04-02,Size Issue,99.0
9895,21238,2024-12-13,Late Delivery,184.68
9896,94322,2024-05-19,Other,317.7
9897,81360,2025-04-09,Size Issue,80.02
9898,43046,2025-07-25,Late Delivery,186.4
9899,216739,2024-02-16,Late Delivery,18.37
9900,134813,2024-02-22,Defective,352.17
9901,215058,2024-05-21,Wrong Item,136.19
9902,206126,2024-12-23,Defective,11.06
9903,251528,2023-11-07,Defective,27.26
9904,141290,2023-09-27,Other,11.77
9905,69447,2024-06-26,Size Issue,93.24
9906,259312,2023-04-15,Size Issue,45.72
9907,16907,2023-10-29,Wrong Item,67.77
9908,257354,2025-06-09,Changed Mind,53.48
9909,84532,2023-10-13,Changed Mind,71.03
9910,272365,2025-04-18,Changed Mind,19.48
9911,11531,2023-08-12,Defective,260.96
9912,253320,2025-03-01,Late Delivery,4.81
9913,63244,2024-12-21,Late Delivery,26.32
9914,165443,2025-05-25,Size Issue,51.85
9915,98229,2023-12-24,Late Delivery,50.67
9916,73489,2024-04-30,Other,43.71
9917,169763,2024-02-26,Defective,10.26
9918,104104,2024-10-24,Late Delivery,287.62
9919,280640,2024-11-03,Changed Mind,45.94
9920,285250,2025-04-10,Changed Mind,13.83
9921,120794,2023-06-29,Wrong Item,20.2
9922,98503,2023-04-17,Wrong Item,63.41
9923,72998,2023-04-16,Size Issue,52.19
9924,100267,2023-06-15,Other,87.4
9925,281078,2024-02-05,Other,238.5
9926,236878,2024-11-30,Size Issue,63.31
9927,12219,2023-07-22,Wrong Item,5.13
9928,253397,2023-01-05,Late Delivery,36.48
9929,40788,2025-06-16,Changed Mind,143.8
9930,294403,2023-01-31,Changed Mind,43.14
9931,57183,2024-04-30,Changed Mind,52.55
9932,17075,2024-04-29,Size Issue,31.52
9933,188796,2024-03-17,Size Issue,28.04
9934,243679,2024-03-07,Defective,10.05
9935,201211,2023-09-23,Late Delivery,6.15
9936,246390,2024-02-01,Changed Mind,28.71
9937,278884,2024-09-21,Changed Mind,51.36
9938,188479,2024-05-22,Other,5.23
9939,165261,2024-10-28,Other,65.14
9940,262333,2023-02-02,Size Issue,21.55
9941,219559,2023-05-18,Size Issue,27.01
9942,108253,2025-01-27,Late Delivery,60.91
9943,236237,2023-11-01,Changed Mind,161.36
9944,66806,2024-12-02,Size Issue,52.4
9945,121366,2025-06-12,Other,40.31
9946,172175,2023-05-06,Defective,193.65
9947,60059,2025-08-04,Late Delivery,67.34
9948,172938,2023-03-06,Other,271.24
9949,106639,2024-07-06,Size Issue,73.87
9950,207367,2023-10-15,Defective,50.73
9951,169963,2023-03-21,Late Delivery,163.56
9952,217961,2024-03-12,Changed Mind,58.07
9953,15752,2023-06-28,Changed Mind,16.92
9954,70298,2023-11-16,Late Delivery,18.57
9955,23637,2024-11-15,Size Issue,171.32
9956,80528,2023-08-22,Defective,136.29
9957,64868,2023-06-30,Defective,12.09
9958,197669,2023-01-01,Size Issue,24.55
9959,154768,2023-04-13,Size Issue,60.02
9960,49938,2024-02-24,Wrong Item,177.43
9961,132836,2025-03-16,Late Delivery,5.18
9962,218486,2025-05-15,Other,5.37
9963,127347,2023-12-17,Late Delivery,26.71
9964,209952,2023-06-03,Late Delivery,29.73
9965,278807,2023-05-21,Wrong Item,43.95
9966,66637,2024-07-12,Size Issue,17.96
9967,287135,2023-12-19,Defective,18.25
9968,3325,2023-10-12,Defective,15.13
9969,88183,2023-11-27,Changed Mind,44.13
9970,62973,2025-06-06,Changed Mind,58.01
9971,152133,2024-08-20,Changed Mind,58.08
9972,24041,2025-03-10,Wrong Item,37.0
9973,183726,2025-04-12,Size Issue,45.42
9974,159281,2025-02-26,Size Issue,59.27
9975,168174,2023-10-11,Size Issue,123.15
9976,244088,2025-01-10,Size Issue,26.37
9977,37286,2025-02-26,Size Issue,4.75
9978,109967,2024-02-29,Late Delivery,52.47
9979,30098,2023-02-10,Size Issue,3.99
9980,52249,2024-02-06,Changed Mind,22.15
9981,76535,2025-02-23,Size Issue,145.14
9982,228275,2023-02-27,Changed Mind,75.28
9983,191815,2024-03-07,Size Issue,54.3
9984,290194,2024-09-30,Changed Mind,15.13
9985,267616,2024-01-04,Wrong Item,53.66
9986,38217,2023-02-21,Size Issue,5.18
9987,140993,2024-07-15,Wrong Item,11.0
9988,180630,2023-09-10,Defective,156.31
9989,35992,2024-06-30,Late Delivery,23.16
9990,96852,2025-07-31,Defective,8.22
9991,282008,2025-04-21,Size Issue,87.98
9992,70084,2023-12-10,Other,30.22
9993,12446,2025-06-23,Other,302.47
9994,115416,2025-02-09,Defective,50.61
9995,262915,2023-12-16,Defective,96.32
9996,245671,2024-07-24,Defective,31.31
9997,173339,2024-02-03,Changed Mind,102.4
9998,129628,2024-06-02,Defective,30.91
9999,53345,2025-07-12,Size Issue,12.41
10000,257547,2023-10-03,Wrong Item,29.89
10001,211566,2023-10-17,Wrong Item,72.68
10002,140572,2023-08-03,Late Delivery,186.39
10003,165932,2023-08-13,Defective,225.64
10004,169640,2023-02-10,Late Delivery,111.59
10005,258739,2023-10-05,Size Issue,84.37
10006,28864,2024-05-21,Late Delivery,10.83
10007,92172,2024-09-27,Defective,145.63
10008,266400,2024-02-05,Wrong Item,27.46
10009,28581,2024-04-10,Size Issue,14.7
10010,86772,2023-06-09,Size Issue,161.42
10011,102994,2024-11-17,Wrong Item,21.23
10012,108373,2025-02-19,Defective,235.72
10013,34427,2024-08-03,Wrong Item,16.11
10014,107580,2023-06-05,Late Delivery,18.29
10015,240945,2024-04-01,Changed Mind,165.71
10016,71788,2024-08-15,Size Issue,192.07
10017,183143,2023-01-28,Defective,115.59
10018,186920,2025-06-11,Size Issue,15.75
10019,76904,2024-08-07,Other,27.88
10020,123666,2025-03-05,Late Delivery,96.81
10021,239620,2025-05-21,Size Issue,19.94
10022,221538,2025-05-02,Size Issue,22.35
10023,140422,2025-07-26,Size Issue,63.6
10024,159096,2023-05-23,Other,21.5
10025,182532,2024-07-20,Size Issue,167.95
10026,45274,2024-05-31,Size Issue,35.7
10027,1353,2024-03-16,Late Delivery,13.29
10028,101943,2023-08-12,Size Issue,47.92
10029,180820,2024-08-15,Other,4.26
10030,33665,2024-03-18,Wrong Item,262.86
10031,75717,2024-02-22,Late Delivery,94.79
10032,181785,2025-03-20,Late Delivery,29.27
10033,222880,2023-07-29,Late Delivery,19.1
10034,30676,2023-11-05,Changed Mind,240.87
10035,253994,2025-06-10,Other,111.66
10036,177100,2023-11-20,Changed Mind,4.29
10037,82391,2023-04-07,Size Issue,16.88
10038,6884,2024-12-06,Changed Mind,16.79
10039,295546,2024-08-11,Defective,35.42
10040,130918,2025-05-02,Wrong Item,51.97
10041,254726,2024-11-08,Changed Mind,104.44
10042,120142,2023-05-12,Changed Mind,53.09
10043,75519,2024-12-02,Late Delivery,48.84
10044,260144,2024-03-29,Defective,43.6
10045,49088,2024-03-05,Late Delivery,17.27
10046,113662,2023-07-11,Other,164.02
10047,283774,2025-03-03,Size Issue,113.1
10048,274277,2023-05-28,Defective,142.39
10049,231527,2025-08-18,Size Issue,60.33
10050,127960,2025-06-01,Defective,103.0
10051,105903,2023-08-16,Wrong Item,30.64
10052,293957,2024-06-03,Late Delivery,5.59
10053,28168,2023-11-05,Wrong Item,71.29
10054,72808,2023-07-03,Other,21.57
10055,37355,2023-04-08,Other,14.63
10056,41703,2024-05-19,Defective,21.37
10057,65728,2024-02-14,Defective,93.27
10058,239341,2025-01-24,Size Issue,201.36
10059,291156,2025-03-04,Other,19.65
10060,155929,2024-04-13,Changed Mind,46.19
10061,290185,2025-03-19,Size Issue,211.4
10062,38902,2025-06-05,Changed Mind,121.48
10063,177197,2025-02-16,Size Issue,16.47
10064,145093,2024-08-13,Late Delivery,41.05
10065,207967,2024-04-22,Defective,11.51
10066,43901,2025-01-14,Other,208.55
10067,3960,2025-06-17,Defective,82.51
10068,53539,2024-08-10,Wrong Item,54.96
10069,181937,2023-11-04,Other,4.92
10070,222419,2025-03-01,Wrong Item,5.17
10071,87792,2024-12-01,Defective,100.28
10072,224631,2023-02-19,Defective,18.92
10073,100327,2024-09-26,Size Issue,8.84
10074,220043,2025-02-24,Defective,223.98
10075,109611,2023-03-16,Size Issue,8.36
10076,144456,2025-07-18,Size Issue,116.7
10077,75440,2023-07-31,Late Delivery,82.52
10078,193048,2024-01-16,Changed Mind,19.47
10079,245022,2023-03-18,Other,50.12
10080,227843,2024-10-17,Size Issue,9.56
10081,180355,2024-10-15,Size Issue,93.38
10082,195982,2025-01-01,Late Delivery,26.28
10083,140155,2023-09-25,Late Delivery,266.65
10084,239287,2023-11-26,Defective,83.62
10085,220999,2024-02-23,Other,13.3
10086,107122,2024-11-10,Late Delivery,76.2
10087,182584,2025-08-02,Changed Mind,4.81
10088,23818,2025-03-23,Other,34.37
10089,174726,2023-11-11,Defective,31.24
10090,103378,2024-07-23,Size Issue,85.54
10091,263559,2025-05-04,Other,20.55
10092,119897,2023-01-19,Late Delivery,95.44
10093,62154,2023-12-19,Defective,112.61
10094,9559,2024-08-02,Wrong Item,44.75
10095,48870,2025-04-07,Late Delivery,43.85
10096,112478,2025-06-04,Size Issue,86.18
10097,253675,2024-06-08,Changed Mind,70.38
10098,223753,2024-06-21,Wrong Item,20.43
10099,71632,2024-04-26,Late Delivery,58.11
10100,285439,2025-06-11,Changed Mind,44.79
10101,232868,2023-03-23,Changed Mind,58.38
10102,115090,2024-04-26,Changed Mind,89.92
10103,45277,2024-04-22,Late Delivery,106.91
10104,294083,2023-06-01,Wrong Item,22.85
10105,244888,2023-12-10,Late Delivery,17.33
10106,147380,2024-07-29,Late Delivery,52.36
10107,197484,2025-08-25,Wrong Item,36.5
10108,157322,2025-04-10,Other,22.21
10109,166088,2025-02-19,Size Issue,94.79
10110,207777,2025-06-04,Defective,134.11
10111,96406,2025-02-17,Wrong Item,32.93
10112,246718,2025-06-16,Late Delivery,75.65
10113,298217,2023-06-02,Changed Mind,1.22
10114,111761,2024-10-29,Defective,125.16
10115,113463,2023-07-10,Changed Mind,21.8
10116,175087,2024-08-13,Defective,137.84
10117,264014,2024-04-03,Wrong Item,246.38
10118,285421,2023-05-01,Changed Mind,47.2
10119,43529,2023-10-09,Changed Mind,52.51
10120,2975,2025-06-24,Late Delivery,37.63
10121,251702,2023-08-13,Defective,8.05
10122,209325,2025-07-13,Size Issue,13.34
10123,91849,2024-05-01,Late Delivery,20.44
10124,278826,2023-12-24,Wrong Item,3.73
10125,114830,2024-07-10,Size Issue,21.68
10126,9854,2023-04-28,Late Delivery,112.39
10127,38351,2025-01-29,Size Issue,8.93
10128,290942,2024-06-07,Wrong Item,17.41
10129,110652,2025-04-11,Defective,128.98
10130,170703,2024-09-05,Defective,76.56
10131,38400,2023-01-31,Changed Mind,205.66
10132,241850,2023-03-21,Wrong Item,154.5
10133,48182,2023-09-03,Wrong Item,63.44
10134,266208,2025-05-22,Other,16.02
10135,230018,2024-02-08,Wrong Item,53.25
10136,174159,2024-03-30,Changed Mind,129.19
10137,237473,2024-11-12,Wrong Item,59.09
10138,96079,2024-04-18,Size Issue,0.98
10139,133751,2023-12-13,Defective,48.55
10140,264300,2023-09-05,Changed Mind,62.98
10141,128749,2024-05-23,Wrong Item,93.78
10142,101950,2024-11-27,Size Issue,15.59
10143,244216,2023-03-22,Changed Mind,26.92
10144,228621,2024-04-10,Late Delivery,50.8
10145,268155,2025-04-08,Changed Mind,49.99
10146,96863,2023-07-22,Changed Mind,7.54
10147,166313,2023-11-21,Other,125.56
10148,287826,2023-07-03,Size Issue,178.5
10149,196821,2025-03-02,Changed Mind,62.58
10150,258782,2023-12-28,Changed Mind,68.25
10151,144105,2024-04-07,Late Delivery,104.08
10152,217993,2023-04-30,Late Delivery,86.1
10153,219141,2023-05-25,Other,180.57
10154,180930,2023-04-16,Changed Mind,56.5
10155,19709,2024-11-01,Late Delivery,99.66
10156,810,2024-12-18,Late Delivery,35.66
10157,293964,2025-03-13,Size Issue,21.56
10158,63169,2023-10-05,Defective,93.96
10159,76672,2024-04-13,Defective,7.8
10160,72901,2023-03-06,Late Delivery,94.61
10161,279958,2023-07-21,Defective,119.92
10162,28541,2025-04-23,Size Issue,36.6
10163,9685,2024-04-13,Late Delivery,23.24
10164,267099,2024-05-02,Wrong Item,8.7
10165,153664,2025-08-08,Size Issue,32.39
10166,225738,2024-06-29,Size Issue,149.16
10167,249953,2024-11-19,Late Delivery,11.77
10168,69910,2024-02-29,Changed Mind,113.67
10169,141630,2023-06-10,Other,37.96
10170,220288,2025-05-22,Defective,13.31
10171,16650,2025-03-01,Size Issue,94.97
10172,143177,2023-03-09,Wrong Item,47.42
10173,26321,2023-12-28,Late Delivery,59.41
10174,113421,2023-12-21,Size Issue,33.09
10175,73271,2024-06-08,Changed Mind,91.83
10176,170961,2025-03-09,Defective,27.18
10177,199869,2023-12-04,Late Delivery,46.93
10178,8089,2025-07-23,Late Delivery,10.35
10179,167738,2024-01-08,Size Issue,18.37
10180,190237,2023-02-18,Late Delivery,22.98
10181,268103,2024-10-09,Wrong Item,99.57
10182,43113,2024-04-12,Late Delivery,11.42
10183,296606,2023-04-06,Wrong Item,35.7
10184,61470,2023-12-26,Size Issue,52.38
10185,118436,2025-06-22,Defective,43.64
10186,236754,2025-02-16,Late Delivery,11.37
10187,217521,2024-10-13,Defective,31.8
10188,100273,2024-04-02,Late Delivery,242.19
10189,189310,2025-01-27,Changed Mind,27.82
10190,143378,2025-03-14,Late Delivery,101.64
10191,31288,2025-08-13,Other,39.4
10192,96375,2023-01-30,Late Delivery,31.39
10193,75382,2024-01-28,Wrong Item,284.93
10194,119536,2024-02-22,Wrong Item,25.46
10195,99835,2024-11-01,Other,395.67
10196,251598,2024-03-22,Wrong Item,43.95
10197,156771,2023-07-03,Changed Mind,18.47
10198,37716,2023-01-05,Wrong Item,25.89
10199,53133,2023-02-22,Late Delivery,130.35
10200,241611,2024-08-19,Wrong Item,125.84
10201,48403,2024-06-22,Defective,74.73
10202,163996,2023-05-19,Size Issue,31.26
10203,234064,2023-08-09,Size Issue,94.78
10204,217752,2025-06-26,Other,23.65
10205,269544,2024-07-17,Size Issue,39.16
10206,278856,2023-11-13,Late Delivery,37.65
10207,277034,2025-02-08,Wrong Item,13.63
10208,172301,2023-07-26,Size Issue,31.48
10209,78610,2024-11-23,Other,9.4
10210,222260,2023-10-25,Wrong Item,7.29
10211,28383,2023-05-23,Changed Mind,159.93
10212,276940,2023-04-23,Other,31.99
10213,40333,2024-08-25,Late Delivery,23.0
10214,211435,2024-10-02,Late Delivery,11.28
10215,52649,2023-12-05,Defective,15.11
10216,298245,2024-06-11,Late Delivery,2.03
10217,239244,2025-05-01,Late Delivery,24.17
10218,56662,2024-11-17,Late Delivery,51.46
10219,103853,2024-06-20,Size Issue,13.57
10220,155125,2023-04-05,Other,132.29
10221,51988,2025-02-24,Size Issue,202.79
10222,165929,2024-02-25,Late Delivery,386.2
10223,94464,2025-03-29,Late Delivery,10.3
10224,197586,2024-10-10,Changed Mind,16.69
10225,177470,2025-08-25,Defective,15.17
10226,196332,2024-09-14,Late Delivery,19.72
10227,39932,2024-03-09,Defective,26.12
10228,189265,2025-07-12,Changed Mind,13.35
10229,282632,2025-07-04,Late Delivery,539.15
10230,20066,2023-06-18,Changed Mind,46.97
10231,278657,2023-09-06,Size Issue,51.16
10232,127701,2023-08-09,Wrong Item,123.97
10233,166831,2024-09-03,Defective,211.32
10234,5202,2024-06-30,Other,6.73
10235,3398,2024-02-05,Wrong Item,38.32
10236,98498,2024-09-23,Changed Mind,124.24
10237,181234,2023-07-22,Late Delivery,66.11
10238,294697,2024-04-04,Other,11.3
10239,106059,2023-04-17,Changed Mind,111.6
10240,87756,2025-01-01,Defective,15.81
10241,191812,2025-02-16,Size Issue,15.57
10242,228807,2024-03-30,Late Delivery,21.84
10243,292466,2025-03-16,Wrong Item,21.83
10244,2000,2023-10-22,Defective,16.65
10245,281651,2025-08-13,Other,40.56
10246,277361,2024-12-04,Late Delivery,15.65
10247,273743,2025-01-17,Changed Mind,191.07
10248,122964,2025-01-08,Size Issue,227.68
10249,28922,2025-08-22,Late Delivery,23.56
10250,190243,2024-10-13,Size Issue,51.47
10251,118413,2024-11-06,Late Delivery,103.22
10252,268644,2025-04-29,Defective,155.22
10253,156691,2025-05-10,Wrong Item,158.73
10254,22302,2023-12-24,Size Issue,38.34
10255,150049,2023-09-07,Late Delivery,48.88
10256,84895,2025-01-27,Defective,19.24
10257,230892,2025-07-22,Wrong Item,30.12
10258,216074,2024-12-02,Defective,107.59
10259,116292,2023-09-30,Size Issue,42.05
10260,281700,2023-10-08,Changed Mind,6.43
10261,66210,2023-04-27,Size Issue,4.89
10262,275448,2025-07-24,Defective,22.63
10263,91428,2024-10-18,Late Delivery,131.44
10264,28960,2023-05-25,Size Issue,41.52
10265,190279,2023-11-26,Late Delivery,12.29
10266,296806,2025-07-25,Defective,57.92
10267,113422,2023-05-17,Wrong Item,29.13
10268,54689,2023-06-29,Size Issue,78.08
10269,133130,2023-05-13,Other,281.04
10270,168801,2025-07-07,Late Delivery,44.23
10271,195354,2024-01-16,Defective,81.79
10272,286129,2024-07-28,Other,73.04
10273,9319,2023-03-28,Size Issue,13.16
10274,134732,2023-10-19,Late Delivery,24.5
10275,77718,2025-07-23,Defective,9.79
10276,28114,2025-05-06,Defective,45.97
10277,63101,2023-03-09,Changed Mind,68.62
10278,20174,2025-04-14,Defective,61.4
10279,226762,2025-02-04,Size Issue,8.81
10280,223330,2024-04-27,Other,1.1
10281,280576,2024-10-01,Other,10.79
10282,169839,2023-08-07,Defective,46.78
10283,233988,2025-06-16,Defective,10.4
10284,63732,2023-04-10,Defective,25.36
10285,146565,2023-04-28,Size Issue,48.07
10286,211050,2023-01-08,Other,42.13
10287,1278,2025-01-17,Late Delivery,83.73
10288,20050,2025-03-20,Changed Mind,726.66
10289,75486,2023-03-24,Wrong Item,396.73
10290,272551,2025-01-03,Size Issue,263.91
10291,35149,2024-07-16,Other,76.49
10292,283235,2024-01-01,Late Delivery,5.55
10293,227690,2024-03-13,Wrong Item,85.62
10294,177864,2025-06-21,Size Issue,25.74
10295,189091,2025-02-08,Changed Mind,22.65
10296,126283,2023-12-04,Changed Mind,29.69
10297,77232,2025-06-18,Wrong Item,44.86
10298,246597,2024-06-01,Size Issue,11.34
10299,278680,2024-11-16,Late Delivery,48.35
10300,27014,2023-02-11,Size Issue,1.94
10301,146755,2024-12-09,Wrong Item,39.26
10302,121126,2024-05-24,Wrong Item,165.41
10303,82591,2024-10-22,Late Delivery,21.61
10304,152067,2025-04-27,Size Issue,17.25
10305,40145,2024-06-20,Wrong Item,50.72
10306,161008,2024-09-01,Other,75.63
10307,269435,2024-06-11,Defective,15.64
10308,853,2023-11-26,Size Issue,14.1
10309,163561,2025-05-28,Other,73.66
10310,186949,2023-04-21,Wrong Item,137.43
10311,139038,2024-08-23,Changed Mind,114.08
10312,3259,2023-08-16,Wrong Item,72.15
