product_id,category,sub_category,brand,cost,price
2804,Sports,SubA,Brand_7,19.05,26.79
2805,Electronics,SubA,Brand_32,10.18,15.84
2806,Home,SubA,Brand_19,26.41,34.67
2807,Beauty,SubA,Brand_2,112.68,195.25
2808,Books,SubD,Brand_10,17.94,30.23
2809,Beauty,SubB,Brand_50,2.4,3.63
2810,Sports,SubB,Brand_17,35.9,58.68
2811,Beauty,SubA,Brand_37,27.32,38.79
2812,Electronics,SubA,Brand_12,21.69,26.51
2813,Electronics,SubB,Brand_6,16.42,28.61
2814,Grocery,SubD,Brand_22,9.67,12.35
2815,Sports,SubC,Brand_32,78.2,138.32
2816,Grocery,SubC,Brand_41,3.82,5.89
2817,Sports,SubB,Brand_20,15.14,20.94
2818,Books,SubA,Brand_1,14.83,22.21
2819,Books,SubA,Brand_47,43.11,64.71
2820,Toys,SubD,Brand_6,60.81,73.82
2821,Sports,SubC,Brand_19,16.31,23.05
2822,Home,SubD,Brand_18,23.79,39.11
2823,Beauty,SubC,Brand_6,25.69,38.69
2824,Sports,SubB,Brand_45,51.61,69.49
2825,Fashion,SubC,Brand_33,50.66,70.98
2826,Toys,SubD,Brand_23,12.32,21.16
2827,Fashion,SubD,Brand_23,29.66,44.94
2828,Electronics,SubD,Brand_26,28.24,42.84
2829,Books,SubB,Brand_13,18.02,32.02
2830,Beauty,SubC,Brand_7,28.0,38.99
2831,Sports,SubC,Brand_15,20.37,30.3
2832,Fashion,SubD,Brand_44,23.05,38.89
2833,Beauty,SubC,Brand_27,5.9,9.77
2834,Electronics,SubA,Brand_26,8.75,11.9
2835,Books,SubA,Brand_33,41.75,53.88
2836,Home,SubA,Brand_15,6.73,10.91
2837,Toys,SubC,Brand_36,30.53,41.36
2838,Beauty,SubB,Brand_45,18.59,32.6
2839,Beauty,SubB,Brand_27,50.57,64.61
2840,Home,SubB,Brand_5,35.86,49.88
2841,Beauty,SubB,Brand_2,13.3,16.4
2842,Electronics,SubA,Brand_33,16.36,26.54
2843,Electronics,SubA,Brand_16,3.35,5.81
2844,Home,SubD,Brand_23,17.79,28.14
2845,Toys,SubC,Brand_38,6.38,11.25
2846,Sports,SubC,Brand_16,16.43,20.98
2847,Fashion,SubB,Brand_14,11.26,14.1
2848,Sports,SubA,Brand_29,9.09,15.48
2849,Beauty,SubB,Brand_26,58.25,99.8
2850,Fashion,SubD,Brand_35,6.34,10.77
2851,Grocery,SubC,Brand_15,8.41,14.12
2852,Home,SubC,Brand_3,10.67,15.12
2853,Home,SubB,Brand_23,12.97,17.26
2854,Toys,SubD,Brand_29,9.09,15.97
2855,Fashion,SubC,Brand_34,14.48,20.04
2856,Electronics,SubD,Brand_33,26.25,37.77
2857,Fashion,SubD,Brand_41,36.55,59.2
2858,Beauty,SubB,Brand_41,34.98,48.13
2859,Electronics,SubA,Brand_23,3.59,6.07
2860,Books,SubB,Brand_7,28.16,34.98
2861,Books,SubA,Brand_3,29.77,49.86
2862,Grocery,SubD,Brand_32,11.02,17.2
2863,Books,SubA,Brand_31,89.72,138.51
2864,Home,SubD,Brand_18,53.23,78.52
2865,Fashion,SubC,Brand_43,16.96,23.17
2866,Books,SubC,Brand_7,11.7,17.3
2867,Sports,SubC,Brand_41,88.41,129.96
2868,Toys,SubB,Brand_1,19.66,30.48
2869,Sports,SubB,Brand_14,21.59,29.56
2870,Books,SubD,Brand_32,21.35,26.61
2871,Grocery,SubC,Brand_6,158.94,204.56
2872,Toys,SubB,Brand_39,16.46,26.66
2873,Beauty,SubC,Brand_10,19.58,23.76
2874,Sports,SubB,Brand_7,9.47,16.23
2875,Grocery,SubA,Brand_26,14.09,22.78
2876,Fashion,SubA,Brand_34,7.9,13.12
2877,Fashion,SubC,Brand_30,9.64,16.4
2878,Sports,SubD,Brand_36,3.92,4.99
2879,Books,SubB,Brand_21,44.22,74.89
2880,Grocery,SubB,Brand_17,23.03,34.61
2881,Fashion,SubA,Brand_33,24.8,42.94
2882,Beauty,SubA,Brand_10,19.08,33.05
2883,Electronics,SubD,Brand_47,21.33,25.91
2884,Books,SubD,Brand_42,85.88,122.78
2885,Grocery,SubD,Brand_12,10.01,15.17
2886,Beauty,SubC,Brand_16,25.69,41.28
2887,Grocery,SubA,Brand_41,25.57,35.07
2888,Toys,SubC,Brand_32,55.9,75.54
2889,Beauty,SubA,Brand_15,29.68,42.41
2890,Books,SubA,Brand_27,31.05,46.59
2891,Toys,SubB,Brand_28,6.44,11.4
2892,Books,SubA,Brand_17,9.66,16.01
2893,Fashion,SubA,Brand_46,7.0,10.2
2894,Electronics,SubC,Brand_50,2.15,2.65
2895,Books,SubA,Brand_2,28.59,37.2
2896,Books,SubC,Brand_36,15.8,23.28
2897,Fashion,SubD,Brand_50,28.64,48.35
2898,Home,SubA,Brand_7,20.65,29.5
2899,Fashion,SubA,Brand_13,24.83,37.82
2900,Toys,SubC,Brand_15,66.69,115.71
2901,Fashion,SubD,Brand_25,20.13,35.19
2902,Fashion,SubB,Brand_23,36.52,48.55
2903,Electronics,SubD,Brand_22,15.24,18.69
2904,Fashion,SubC,Brand_26,42.02,58.12
2905,Grocery,SubD,Brand_33,6.55,10.59
2906,Books,SubC,Brand_11,3.83,6.78
2907,Grocery,SubC,Brand_10,133.18,165.97
2908,Electronics,SubB,Brand_25,104.42,127.09
2909,Sports,SubA,Brand_37,3.47,6.0
2910,Home,SubC,Brand_48,19.36,31.92
2911,Grocery,SubC,Brand_43,22.89,41.1
2912,Electronics,SubB,Brand_38,38.34,55.14
2913,Toys,SubC,Brand_41,95.68,138.7
2914,Sports,SubA,Brand_45,7.69,10.02
2915,Electronics,SubB,Brand_24,8.08,10.26
2916,Electronics,SubA,Brand_40,19.98,30.91
2917,Home,SubA,Brand_46,8.4,11.92
2918,Books,SubB,Brand_33,1.74,2.17
2919,Grocery,SubC,Brand_17,16.3,28.23
2920,Toys,SubA,Brand_24,43.27,57.07
2921,Beauty,SubA,Brand_37,19.63,32.37
2922,Grocery,SubA,Brand_2,35.07,48.02
2923,Beauty,SubA,Brand_32,30.83,52.03
2924,Electronics,SubB,Brand_24,7.94,10.09
2925,Fashion,SubB,Brand_9,21.26,35.16
2926,Toys,SubD,Brand_4,5.07,6.38
2927,Sports,SubD,Brand_17,12.62,18.53
2928,Fashion,SubA,Brand_17,20.93,34.33
2929,Fashion,SubC,Brand_50,19.98,26.05
2930,Grocery,SubA,Brand_48,6.26,8.58
2931,Toys,SubC,Brand_30,7.51,12.91
2932,Books,SubA,Brand_40,25.99,44.99
2933,Electronics,SubD,Brand_11,42.11,51.67
2934,Electronics,SubD,Brand_21,16.6,21.59
2935,Electronics,SubC,Brand_21,15.87,20.16
2936,Electronics,SubA,Brand_18,46.24,60.47
2937,Grocery,SubC,Brand_29,9.98,17.79
2938,Beauty,SubD,Brand_24,94.64,144.89
2939,Electronics,SubA,Brand_10,5.96,8.83
2940,Beauty,SubA,Brand_45,51.39,92.02
2941,Beauty,SubC,Brand_17,32.49,49.85
2942,Books,SubB,Brand_18,175.01,279.43
2943,Electronics,SubC,Brand_42,7.29,10.2
2944,Home,SubD,Brand_48,2.45,3.5
2945,Sports,SubD,Brand_20,61.57,95.84
2946,Fashion,SubD,Brand_37,5.32,6.61
2947,Beauty,SubD,Brand_45,34.81,47.12
2948,Toys,SubD,Brand_18,57.96,76.4
2949,Toys,SubB,Brand_17,28.15,34.05
2950,Sports,SubA,Brand_9,24.65,37.52
2951,Toys,SubC,Brand_14,28.69,44.09
2952,Home,SubC,Brand_49,42.5,60.79
2953,Toys,SubD,Brand_29,33.92,46.17
2954,Fashion,SubC,Brand_31,6.69,10.65
2955,Fashion,SubD,Brand_4,103.36,132.38
2956,Beauty,SubB,Brand_18,20.94,31.64
2957,Electronics,SubB,Brand_20,31.89,52.96
2958,Books,SubA,Brand_47,37.93,49.26
2959,Home,SubB,Brand_43,56.6,93.5
2960,Beauty,SubB,Brand_44,51.55,85.39
2961,Home,SubA,Brand_9,22.52,27.83
2962,Electronics,SubC,Brand_13,21.25,25.74
2963,Grocery,SubD,Brand_15,28.89,51.55
2964,Toys,SubD,Brand_27,53.83,70.84
2965,Toys,SubC,Brand_15,7.35,12.45
2966,Books,SubA,Brand_28,35.71,54.89
2967,Electronics,SubC,Brand_37,9.01,12.24
2968,Beauty,SubB,Brand_19,105.83,135.25
2969,Books,SubA,Brand_26,27.84,41.7
2970,Electronics,SubA,Brand_26,13.75,19.86
2971,Sports,SubA,Brand_25,29.42,47.64
2972,Fashion,SubD,Brand_26,20.17,35.15
2973,Books,SubC,Brand_26,17.31,29.14
2974,Books,SubA,Brand_46,3.93,5.36
2975,Beauty,SubA,Brand_28,7.96,13.75
2976,Home,SubA,Brand_49,17.63,29.97
2977,Sports,SubC,Brand_18,4.38,7.7
2978,Beauty,SubD,Brand_32,11.79,17.39
2979,Electronics,SubB,Brand_3,12.75,21.18
2980,Electronics,SubD,Brand_2,9.92,15.43
2981,Electronics,SubA,Brand_33,40.08,55.56
2982,Grocery,SubD,Brand_42,9.06,16.28
2983,Electronics,SubD,Brand_19,21.66,26.49
2984,Home,SubB,Brand_17,14.55,18.88
2985,Sports,SubC,Brand_44,17.97,31.19
2986,Toys,SubC,Brand_33,84.9,104.97
2987,Fashion,SubD,Brand_12,23.51,40.72
2988,Home,SubD,Brand_49,27.98,45.58
2989,Home,SubC,Brand_3,10.04,12.27
2990,Grocery,SubC,Brand_43,35.14,51.22
2991,Toys,SubB,Brand_49,33.83,55.91
2992,Toys,SubA,Brand_26,31.02,48.08
2993,Fashion,SubD,Brand_35,6.74,11.87
2994,Fashion,SubC,Brand_8,11.81,20.32
2995,Toys,SubD,Brand_36,72.67,101.71
2996,Electronics,SubD,Brand_7,10.77,13.47
2997,Home,SubC,Brand_46,82.16,145.14
2998,Beauty,SubB,Brand_46,12.23,18.47
2999,Fashion,SubD,Brand_36,22.85,28.44
3000,Grocery,SubB,Brand_16,16.9,28.56
